me.txt(3184): 12-23 12:04:52.162 W/resolv  (  391): Validation failed
me.txt(3218): 12-23 12:04:52.172 V/WifiLastResortWatchdog(  751): clearAllFailureCounts.
me.txt(3226): 12-23 12:04:52.173 D/WifiScoreCard(  751):  StatsRecent:  ConnectAttempt: 20 ConnectFailure: 0 ConnectDurSec: 63599 AssocRej: 0 AssocTimeout: 0 AuthFailure: 0 ShortDiscNonlocal: 0 DisconnectNonlocal: 0 Disconnect: 0 ConsecutiveConnectFailure: 0 ConnectFailureDiscon: 0 ConsecutiveWrongPassword: 0
me.txt(3227): 12-23 12:04:52.173 D/WifiScoreCard(  751):  StatsCurr:  ConnectAttempt: 0 ConnectFailure: 0 ConnectDurSec: 0 AssocRej: 0 AssocTimeout: 0 AuthFailure: 0 ShortDiscNonlocal: 0 DisconnectNonlocal: 0 Disconnect: 0 ConsecutiveConnectFailure: 0 ConnectFailureDiscon: 0 ConsecutiveWrongPassword: 0
me.txt(3228): 12-23 12:04:52.173 D/WifiScoreCard(  751):  StatsPrev:  ConnectAttempt: 0 ConnectFailure: 0 ConnectDurSec: 0 AssocRej: 0 AssocTimeout: 0 AuthFailure: 0 ShortDiscNonlocal: 0 DisconnectNonlocal: 0 Disconnect: 0 ConsecutiveConnectFailure: 0 ConnectFailureDiscon: 0 ConsecutiveWrongPassword: 0 BandwidthStats:
me.txt(3247): 12-23 12:04:52.175 W/resolv  (  391): SSL_connect ssl error =5, mark 0xf006d: Connection refused
me.txt(3248): 12-23 12:04:52.175 W/resolv  (  391): SSL_connect ssl error =5, mark 0xf006d: Connection refused
me.txt(3249): 12-23 12:04:52.175 W/resolv  (  391): TLS Handshake failed
me.txt(3250): 12-23 12:04:52.175 W/resolv  (  391): TLS Handshake failed
me.txt(3251): 12-23 12:04:52.175 W/resolv  (  391): query failed
me.txt(3253): 12-23 12:04:52.176 W/resolv  (  391): Validation failed
me.txt(3254): 12-23 12:04:52.176 W/resolv  (  391): query failed
me.txt(3256): 12-23 12:04:52.176 W/resolv  (  391): Validation failed
me.txt(3275): 12-23 12:04:52.187 E/WifiStaIfaceAidlImpl(  751): stopRssiMonitoring failed with service-specific exception: android.os.ServiceSpecificException:  (code 5)
me.txt(3298): 12-23 12:04:52.223 I/kernel  (  567): [ 1900.523142][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(3346): 12-23 12:04:52.223 I/cast_shell( 3656): [1223/120452.223841:INFO:client_auth_signer.cc(226)] Cast certificate verification: CastCertError::OK
me.txt(3350): 12-23 12:04:52.224 W/cast_shell( 3656): [1223/120452.224099:WARNING:ccs_manager_impl.cc(1728)] Device does not have a weave device id
me.txt(3354): 12-23 12:04:52.224 W/cast_shell( 3656): [1223/120452.224357:WARNING:robot_account_auth_manager.cc(346)] Restarting auth token refresh timer.
me.txt(3407): 12-23 12:04:52.256 E/cast_shell( 3656): [1223/120452.256762:ERROR:libupnp_wrapper_impl_posix.cc(58)] failed to bind socket: 163, 0
me.txt(3447): 12-23 12:04:52.267 I/TrafficStats( 1699): tagSocketFd(-1, 1031, -1) failed with errno-9
me.txt(3459): 12-23 12:04:52.270 W/chromium( 7024): [1223/120452.270324:WARNING:net/dns/dns_config_service_android.cc:69] Failed to read DnsConfig.
me.txt(3556): 12-23 12:04:52.291 E/ActivityThread( 1205): Failed to find provider info for com.sony.dtv.bivlinfo.provider.ServiceListProvider
me.txt(3570): 12-23 12:04:52.298 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(3572): 12-23 12:04:52.299 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {51} on iface {wlan0}
me.txt(3573): 12-23 12:04:52.299 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(3599): 12-23 12:04:52.300 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(3600): 12-23 12:04:52.301 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {12} on iface {wlan0}
me.txt(3601): 12-23 12:04:52.301 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(3627): 12-23 12:04:52.302 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(3628): 12-23 12:04:52.306 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {13} on iface {wlan0}
me.txt(3629): 12-23 12:04:52.306 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(3661): 12-23 12:04:52.307 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(3664): 12-23 12:04:52.308 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {19} on iface {wlan0}
me.txt(3665): 12-23 12:04:52.308 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(3695): 12-23 12:04:52.308 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(3706): 12-23 12:04:52.314 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {25} on iface {wlan0}
me.txt(3707): 12-23 12:04:52.314 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(3733): 12-23 12:04:52.315 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(3734): 12-23 12:04:52.315 W/chromium( 6786): [1223/120452.315849:WARNING:net/dns/dns_config_service_android.cc:69] Failed to read DnsConfig.
me.txt(3735): 12-23 12:04:52.318 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {46} on iface {wlan0}
me.txt(3736): 12-23 12:04:52.318 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(3786): 12-23 12:04:52.334 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(3787): 12-23 12:04:52.334 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(3850): 12-23 12:04:52.368 W/resolv  (  391): SSL_connect ssl error =5, mark 0xf006d: Connection refused
me.txt(3852): 12-23 12:04:52.368 W/resolv  (  391): TLS Handshake failed
me.txt(3856): 12-23 12:04:52.368 W/resolv  (  391): query failed
me.txt(3859): 12-23 12:04:52.368 W/resolv  (  391): Validation failed
me.txt(3863): 12-23 12:04:52.373 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(3864): 12-23 12:04:52.373 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(3921): 12-23 12:04:52.275 I/kernel  (  751): [ 1900.574948][wlan][751]priv_driver_set_wow_tcpport:(REQ WARN) argc is 4
me.txt(3929): 12-23 12:04:52.275 I/kernel  (  751): [ 1900.575224][wlan][751]priv_driver_set_wow_tcpport:(REQ WARN) argc is 4
me.txt(3937): 12-23 12:04:52.275 I/kernel  (  751): [ 1900.575480][wlan][751]priv_driver_set_wow_udpport:(REQ WARN) argc is 3
me.txt(3945): 12-23 12:04:52.276 I/kernel  (  751): [ 1900.575743][wlan][751]priv_driver_set_wow_udpport:(REQ WARN) argc is 3
me.txt(3953): 12-23 12:04:52.302 I/kernel  (  611): [ 1900.602177][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(3955): 12-23 12:04:52.304 I/kernel  (  611): [ 1900.603730][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(3957): 12-23 12:04:52.306 I/kernel  (  611): [ 1900.605554][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(3961): 12-23 12:04:52.311 I/kernel  (  611): [ 1900.610850][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(3963): 12-23 12:04:52.312 I/kernel  (  611): [ 1900.612212][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(3965): 12-23 12:04:52.319 I/kernel  (  611): [ 1900.618974][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(3969): 12-23 12:04:52.325 I/kernel  (  567): [ 1900.625420][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(3977): 12-23 12:04:52.332 I/kernel  (  611): [ 1900.631850][wlan][611]kalGetMdnsUsedSize:(REQ ERROR) mdns used size 0 .
me.txt(3993): 12-23 12:04:52.394 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(3994): 12-23 12:04:52.394 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(4016): 12-23 12:04:52.397 W/resolv  (  391): SSL_connect ssl error =5, mark 0xf006d: Connection refused
me.txt(4017): 12-23 12:04:52.397 W/resolv  (  391): TLS Handshake failed
me.txt(4018): 12-23 12:04:52.397 W/resolv  (  391): query failed
me.txt(4020): 12-23 12:04:52.397 W/resolv  (  391): Validation failed
me.txt(4024): 12-23 12:04:52.398 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(4025): 12-23 12:04:52.398 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(4070): 12-23 12:04:52.428 I/kernel  (  567): [ 1900.727820][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4116): 12-23 12:04:52.530 I/kernel  (  567): [ 1900.830182][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4146): 12-23 12:04:52.633 I/kernel  (  567): [ 1900.932587][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4150): 12-23 12:04:52.645 I/cast_shell( 3656): [1223/120452.645359:INFO:metrics_recorder.cc(193)] cast event: Cast.RobotAccountAuth.Update.NETWORK_ERROR.NO_ERROR
me.txt(4151): 12-23 12:04:52.645 I/cast_shell( 3656): [1223/120452.645412:INFO:robot_account_auth_manager.cc(740)] Current error: NETWORK_ERROR, new error: NO_ERROR
me.txt(4157): 12-23 12:04:52.659 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(4158): 12-23 12:04:52.659 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(4179): 12-23 12:04:52.735 I/kernel  (  567): [ 1901.034983][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4212): 12-23 12:04:52.837 I/kernel  (  567): [ 1901.137399][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4326): 12-23 12:04:52.903 I/kernel  (  751): [ 1901.203449][wlan][751]priv_driver_set_wow_tcpport:(REQ WARN) argc is 5
me.txt(4334): 12-23 12:04:52.904 I/kernel  (  751): [ 1901.203984][wlan][751]priv_driver_set_wow_tcpport:(REQ WARN) argc is 4
me.txt(4342): 12-23 12:04:52.904 I/kernel  (  751): [ 1901.204278][wlan][751]priv_driver_set_wow_udpport:(REQ WARN) argc is 3
me.txt(4350): 12-23 12:04:52.905 I/kernel  (  751): [ 1901.205148][wlan][751]priv_driver_set_wow_udpport:(REQ WARN) argc is 3
me.txt(4359): 12-23 12:04:52.910 I/kernel  (  751): [ 1901.209792][wlan][751]priv_driver_set_wow_tcpport:(REQ WARN) argc is 5
me.txt(4368): 12-23 12:04:52.910 I/kernel  (  751): [ 1901.210165][wlan][751]priv_driver_set_wow_tcpport:(REQ WARN) argc is 4
me.txt(4376): 12-23 12:04:52.910 I/kernel  (  751): [ 1901.210424][wlan][751]priv_driver_set_wow_udpport:(REQ WARN) argc is 3
me.txt(4384): 12-23 12:04:52.911 I/kernel  (  751): [ 1901.210674][wlan][751]priv_driver_set_wow_udpport:(REQ WARN) argc is 3
me.txt(4398): 12-23 12:04:52.940 I/kernel  (  567): [ 1901.239811][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4417): 12-23 12:04:53.042 I/kernel  (  567): [ 1901.342185][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4448): 12-23 12:04:53.115 I/kernel  (    0): [ 1901.415212][    C3] [wlan][0]nicGetPhyRateByMcsRate:(RX WARN) Invalid McsRate: ucIdx=0, ucBw=0, ucGI=2
me.txt(4457): 12-23 12:04:53.117 E/netd    (  391): Error adding route ::/0 -> fe80::3e64:cfff:fe73:7dfc wlan0 to table 1016: File exists
me.txt(4483): 12-23 12:04:53.132 I/kernel  (  611): [ 1901.432079][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4484): 12-23 12:04:53.128 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4485): 12-23 12:04:53.129 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {51} on iface {wlan0}
me.txt(4486): 12-23 12:04:53.129 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4514): 12-23 12:04:53.130 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4517): 12-23 12:04:53.134 I/kernel  (  611): [ 1901.434016][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4518): 12-23 12:04:53.132 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {12} on iface {wlan0}
me.txt(4519): 12-23 12:04:53.132 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4545): 12-23 12:04:53.133 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4547): 12-23 12:04:53.137 I/kernel  (  611): [ 1901.437080][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4548): 12-23 12:04:53.135 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {13} on iface {wlan0}
me.txt(4549): 12-23 12:04:53.135 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4577): 12-23 12:04:53.140 I/kernel  (  611): [ 1901.439989][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4578): 12-23 12:04:53.136 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4579): 12-23 12:04:53.137 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {19} on iface {wlan0}
me.txt(4580): 12-23 12:04:53.137 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4606): 12-23 12:04:53.138 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4607): 12-23 12:04:53.139 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {25} on iface {wlan0}
me.txt(4608): 12-23 12:04:53.139 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4634): 12-23 12:04:53.139 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4636): 12-23 12:04:53.142 I/kernel  (  611): [ 1901.441989][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4639): 12-23 12:04:53.143 I/kernel  (  611): [ 1901.443403][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4640): 12-23 12:04:53.140 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {46} on iface {wlan0}
me.txt(4641): 12-23 12:04:53.140 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4673): 12-23 12:04:53.145 I/kernel  (  567): [ 1901.444540][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4676): 12-23 12:04:53.145 I/kernel  (  611): [ 1901.444868][wlan][611]kalDelMdnsPassthrough:(REQ ERROR) del mdns passthrough.
me.txt(4682): 12-23 12:04:53.147 I/kernel  (  611): [ 1901.446738][wlan][611]kalGetMdnsUsedSize:(REQ ERROR) mdns used size 0 .
me.txt(4712): 12-23 12:04:53.230 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4713): 12-23 12:04:53.230 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {12} on iface {wlan0}
me.txt(4714): 12-23 12:04:53.230 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4738): 12-23 12:04:53.231 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4739): 12-23 12:04:53.231 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {13} on iface {wlan0}
me.txt(4740): 12-23 12:04:53.231 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4764): 12-23 12:04:53.233 I/kernel  (  611): [ 1901.533518][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4766): 12-23 12:04:53.235 I/kernel  (  611): [ 1901.534749][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4768): 12-23 12:04:53.236 I/kernel  (  611): [ 1901.536043][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4770): 12-23 12:04:53.237 I/kernel  (  611): [ 1901.537332][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4776): 12-23 12:04:53.233 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4777): 12-23 12:04:53.234 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {25} on iface {wlan0}
me.txt(4778): 12-23 12:04:53.234 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4802): 12-23 12:04:53.235 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4803): 12-23 12:04:53.236 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {46} on iface {wlan0}
me.txt(4804): 12-23 12:04:53.236 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4828): 12-23 12:04:53.237 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4829): 12-23 12:04:53.238 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {52} on iface {wlan0}
me.txt(4830): 12-23 12:04:53.238 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4848): 12-23 12:04:53.239 I/kernel  (  611): [ 1901.538932][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4850): 12-23 12:04:53.241 I/kernel  (  611): [ 1901.540909][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4857): 12-23 12:04:53.239 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4858): 12-23 12:04:53.239 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {12} on iface {wlan0}
me.txt(4859): 12-23 12:04:53.239 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4883): 12-23 12:04:53.242 I/kernel  (  611): [ 1901.542505][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4885): 12-23 12:04:53.244 I/kernel  (  611): [ 1901.543978][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4887): 12-23 12:04:53.240 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4888): 12-23 12:04:53.241 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {13} on iface {wlan0}
me.txt(4889): 12-23 12:04:53.241 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4913): 12-23 12:04:53.242 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4914): 12-23 12:04:53.242 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {19} on iface {wlan0}
me.txt(4915): 12-23 12:04:53.242 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4939): 12-23 12:04:53.243 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4940): 12-23 12:04:53.244 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {25} on iface {wlan0}
me.txt(4941): 12-23 12:04:53.244 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(4961): 12-23 12:04:53.245 I/kernel  (  611): [ 1901.545460][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4963): 12-23 12:04:53.247 I/kernel  (  611): [ 1901.546809][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4965): 12-23 12:04:53.247 I/kernel  (  567): [ 1901.547038][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(4967): 12-23 12:04:53.248 I/kernel  (  611): [ 1901.548245][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(4974): 12-23 12:04:53.244 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(4975): 12-23 12:04:53.246 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {46} on iface {wlan0}
me.txt(4976): 12-23 12:04:53.246 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5001): 12-23 12:04:53.247 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(5004): 12-23 12:04:53.251 I/kernel  (  611): [ 1901.551038][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(5006): 12-23 12:04:53.248 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {52} on iface {wlan0}
me.txt(5007): 12-23 12:04:53.248 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5033): 12-23 12:04:53.254 I/kernel  (  611): [ 1901.553664][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(5035): 12-23 12:04:53.256 I/kernel  (  611): [ 1901.555815][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(5037): 12-23 12:04:53.257 I/kernel  (  611): [ 1901.557353][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(5039): 12-23 12:04:53.259 I/kernel  (  611): [ 1901.558880][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(5040): 12-23 12:04:53.250 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(5043): 12-23 12:04:53.251 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {12} on iface {wlan0}
me.txt(5044): 12-23 12:04:53.251 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5070): 12-23 12:04:53.252 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(5073): 12-23 12:04:53.252 E/cast_shell( 3656): [1223/120453.252883:ERROR:application_config_manager_impl.cc(342)] New idle screen app doesn't exist: E8C28D3C
me.txt(5075): 12-23 12:04:53.253 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {13} on iface {wlan0}
me.txt(5076): 12-23 12:04:53.253 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5101): 12-23 12:04:53.253 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(5103): 12-23 12:04:53.254 E/DrmHalHidl( 3656): Failed to find passthrough drm factories
me.txt(5104): 12-23 12:04:53.254 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {19} on iface {wlan0}
me.txt(5105): 12-23 12:04:53.254 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5130): 12-23 12:04:53.255 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(5133): 12-23 12:04:53.256 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {25} on iface {wlan0}
me.txt(5134): 12-23 12:04:53.256 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5159): 12-23 12:04:53.257 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(5161): 12-23 12:04:53.257 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {46} on iface {wlan0}
me.txt(5162): 12-23 12:04:53.257 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5189): 12-23 12:04:53.258 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(5191): 12-23 12:04:53.259 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {53} on iface {wlan0}
me.txt(5192): 12-23 12:04:53.259 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5229): 12-23 12:04:53.261 I/kernel  (  611): [ 1901.560598][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(5231): 12-23 12:04:53.262 I/kernel  (  611): [ 1901.562185][wlan][611]priv_support_mdns_offload:(REQ ERROR) mdns param check failed!
me.txt(5234): 12-23 12:04:53.264 I/kernel  (  611): [ 1901.563930][wlan][611]kalDelMdnsPassthrough:(REQ ERROR) del mdns passthrough.
me.txt(5239): 12-23 12:04:53.266 I/kernel  (  611): [ 1901.565699][wlan][611]kalGetMdnsUsedSize:(REQ ERROR) mdns used size 0 .
me.txt(5245): 12-23 12:04:53.267 I/kernel  (  611): [ 1901.566556][wlan][611]kalGetMdnsUsedSize:(REQ ERROR) mdns used size 23 .
me.txt(5247): 12-23 12:04:53.265 I/WVCdm   (  664): [file_utils.cpp(38):Exists] stat failed: ENOENT
me.txt(5254): 12-23 12:04:53.272 I/WVCdm   (  664): [file_utils.cpp(38):Exists] stat failed: ENOENT
me.txt(5260): 12-23 12:04:53.273 I/WVCdm   (  664): [file_utils.cpp(38):Exists] stat failed: ENOENT
me.txt(5261): 12-23 12:04:53.273 I/WVCdm   (  664): [file_utils.cpp(38):Exists] stat failed: ENOENT
me.txt(5263): 12-23 12:04:53.273 E/mdnsoffload(  611): addProtocolResponses ioctl failed
me.txt(5264): 12-23 12:04:53.274 E/OffloadWriter( 2157): Failed to offload mDNS protocol response for record key {52} on iface {wlan0}
me.txt(5265): 12-23 12:04:53.274 E/OffloadWriter( 2157): android.os.ServiceSpecificException: addProtocolResponses ioctl failed (code -1)
me.txt(5289): 12-23 12:04:53.275 I/WVCdm   (  664): [file_utils.cpp(38):Exists] stat failed: ENOENT
me.txt(5290): 12-23 12:04:53.275 E/mdnsoffload(  611): addProtocolResponses ioctl failed
